draw,rho,decay_mi,beta_ms,beta_low_income,beta_swd,beta_absent,p_max,gifted_propensity,scale
49,1.0,6.0455802672099725,0.25194933197685665,0.2524500856665171,5.154405317722617,-0.2595627862891755,0.95,1.0112059938195588,0.8585558949667269
50,1.0,4.306352724026415,0.24189771019290893,0.39647338350867417,5.365705594166643,-0.4587739873533935,0.95,1.0078784240203402,0.9554534887983374
51,1.0,5.236476082440047,0.1367385126501995,0.32949236924277553,8.761155927964566,-0.2827930924188665,0.95,1.011642551459992,0.9032807498376326
52,1.0,3.926633673670297,0.15935815099893094,0.3992161724218701,5.671710005706535,-0.2841631399855053,0.95,1.01044419152983,0.9871731116200473
53,1.0,4.880523207068773,0.16894233626664518,0.33902436109326417,5.621191146844819,-0.2789793204695468,0.95,1.0136385931436296,0.9126017637711423
54,1.0,4.782117939965878,0.21677290067340482,0.38311467530279,5.242660001334783,-0.2577192954271488,0.95,1.0052638756466943,0.9171205561835224
55,1.0,5.040131212476988,0.29260825799337337,0.3222309543627905,7.661935525006433,-0.3145745093182529,0.95,1.0157698805537567,0.91492278369655
56,1.0,4.242439202422284,0.18431217478818215,0.2877061253584677,4.994980503232364,-0.24533312598470114,0.95,1.009865382281634,0.9610708525706059
57,1.0,4.575821530122727,0.1959798585792591,0.3208229863110202,5.601050705957748,-0.20665105284653884,0.95,1.0066940468384913,0.9350419266054751
58,1.0,7.1133889134329245,0.12250272968080943,0.31401610106735367,5.561188207496407,-0.2714777189013898,0.95,1.0145289904290207,0.821900651563778
59,1.0,5.194251356473348,0.1509456306055354,0.4754214616955144,3.258800005230521,-0.41890151935880526,0.95,1.0139386792916427,0.8923649796528542
60,1.0,5.590664507342358,0.1651716189089955,0.3320766213439697,7.116847980949097,-0.3825971924856076,0.95,1.010032512358494,0.8865477406696816
61,1.0,4.006980523240486,0.2697852919413816,0.31603565446217785,7.58268943522787,-0.34685498297788503,0.95,1.006444815580954,0.9923549890072976
62,1.0,4.0954120006219625,0.14121028022920093,0.36697280189967685,7.11458919584742,-0.16975727055877568,0.95,1.0147564842776076,0.984169389313336
63,1.0,4.16204404966041,0.21203603466162743,0.40013430817548234,5.70117612460551,-0.2971857898191202,0.95,1.0125571690124828,0.970614342314782
64,1.0,6.113546991839436,0.23828516710577344,0.4490546451141079,6.726490027188418,-0.26835471342709377,0.95,1.007074684826608,0.8538300618716006
65,1.0,3.38613417381884,0.2139426466897536,0.3020138238945829,7.246304401191108,-0.28358571017667916,0.95,1.018163848125204,1.0659000247630503
66,1.0,5.901388100919405,0.1588144423743883,0.4669636723685483,3.008865306749817,-0.2994103935971694,0.95,1.0084747998224008,0.8622095413741883
67,1.0,6.534165040739338,0.2194733892088148,0.32345495086685244,7.360695231390987,-0.39732866428746316,0.95,1.009253731358393,0.8462529005446728
68,1.0,5.69946371218506,0.19797831692079876,0.3746889662046136,6.0584502079804246,-0.2924869009244505,0.95,1.0101832402913953,0.871261309890583
69,1.0,3.1796519288479033,0.21362383525830791,0.3504691046641216,6.382747547629796,-0.41419227764509425,0.95,1.0126609830713198,1.0894208863990236
70,1.0,4.777117849737721,0.14864653797114705,0.394594395052017,6.6413889801134545,-0.24527038348703653,0.95,1.0149432238098168,0.9161493627920039
71,1.0,4.131998148881132,0.1743673716579361,0.3003352989961314,5.357481397984025,-0.35918610011339425,0.95,1.0129687964671734,0.971680656800306
72,1.0,4.854586063691938,0.14237303445539629,0.44259616754979936,6.977685711742881,-0.18257079843671,0.95,1.0124167509308775,0.921312371321967
73,1.0,6.5031133964425205,0.18362691781624202,0.47570979337957053,7.25850988397268,-0.26882335189139317,0.95,1.0137181729656215,0.8449917310188617
74,1.0,8.339212559939934,0.18453396577168804,0.40498793117059,6.348272243275668,-0.37078319691874856,0.95,1.0094391682622443,0.7977857427030559
75,1.0,5.81839509768302,0.11147153735219047,0.34969626187441605,5.982666667094376,-0.37709646509432077,0.95,1.0043038406438207,0.8679491061769762
76,1.0,5.632450567014419,0.1966727670797665,0.34914156459292556,7.125278583844408,-0.4074661214155318,0.95,1.0027695232420104,0.8739639529151183
77,1.0,3.3349524387919884,0.14566404549572162,0.3879207977525808,6.7058430631814385,-0.3186797202852019,0.95,1.012416792995061,1.0639714772594335
78,1.0,5.5685453827561355,0.2367990015991583,0.3282162449170563,6.279824674913503,-0.2645047332913062,0.95,1.0125845876575634,0.8812384331355442
79,1.0,4.177476153372536,0.1814062729191821,0.4924622095824006,6.368466469970618,-0.26516433265116607,0.95,1.0157024684248388,0.967942233789515
80,1.0,4.826973022470119,0.16079569327171483,0.4673804149883178,6.960359274787443,-0.24790596566424766,0.95,1.0125426174877756,0.9144942001609471
81,1.0,6.156088784909398,0.22675074541291057,0.39942181980752234,5.633648474162739,-0.2614434954336673,0.95,1.010841232236077,0.8524507317459277
82,1.0,5.6732557650141935,0.14881502644100758,0.5334100368501842,5.857719523957169,-0.2822195196927403,0.95,1.0072311366596192,0.8710798446319289
83,1.0,4.6096233421114485,0.11214491252187272,0.4235925640530762,6.334628751819591,-0.2757857917012549,0.95,1.0054531414006334,0.9305844644111233
84,1.0,5.014041300629905,0.09727057933955323,0.4656956505039332,6.086531286351503,-0.3232513368067435,0.95,1.0026942778041983,0.9015549756623081
85,1.0,3.9755519889270117,0.19281960773500767,0.6017510052002838,5.80596473469231,-0.37519738741954245,0.95,1.006004182974388,0.9863446789575774
86,1.0,4.128791453617319,0.22499653494454855,0.4386772401345316,5.58318758833422,-0.29477487257061336,0.95,1.0102302116328787,0.9635856045568653
87,1.0,3.379818578652756,0.19699943402280137,0.3779522792230727,7.579048248228505,-0.31651974212870965,0.95,1.0154445749921917,1.0712994264902402
88,1.0,5.079240248035882,0.14631203230663894,0.45397805098488603,7.922690530725205,-0.33062832095037525,0.95,1.0066967177857629,0.9038393983669684
89,1.0,3.90749567503934,0.20821703141083067,0.4447325130468436,6.204308873523902,-0.27664133418964154,0.95,1.009263516930318,0.9923309516131946
90,1.0,5.597365224448622,0.2548084003752505,0.44558439087716695,6.183726196197528,-0.24529673723799061,0.95,1.0247216460576647,0.8778439476102089
91,1.0,5.096402913643114,0.1931662347668203,0.37548268847820315,6.796193512131108,-0.26772792452555993,0.95,1.00459132427749,0.9064680200925772
92,1.0,4.052000452436187,0.08761243604293444,0.4662132604247537,5.972882554349928,-0.3473944818246418,0.95,1.0162548933578293,0.9790839994574057
93,1.0,3.7521058701663814,0.20655461851464416,0.391670162480536,4.147562819438052,-0.2589038781571484,0.95,1.0078445067666022,1.0109549040169834
94,1.0,5.781045248108467,0.22138920530271344,0.36209200456363005,5.196298525858162,-0.2324699711348855,0.95,1.0135953992522744,0.8634522625301008
95,1.0,4.060037517941589,0.23798351979857787,0.48157650473868696,5.870092914709924,-0.2693805546039153,0.95,1.006750904016573,0.974980901490308
96,1.0,5.886295992936519,0.15941564530758973,0.39646824468146086,4.5663131335035265,-0.29005731337768714,0.95,1.0067337068703088,0.8660374882115001
97,1.0,6.104930553243215,0.2086080644130373,0.1963784729861576,6.482469125307827,-0.29013389734448747,0.95,1.0087748304948212,0.8630495076666849
98,1.0,4.028051505238686,0.13288029278955957,0.44739311293236667,6.842139489439056,-0.31090770743650237,0.95,1.019102232045296,0.982493626232358
99,1.0,5.6956507180023666,0.2755526494015026,0.2996460339734234,8.818319150435292,-0.24080544192069925,0.95,1.0186777662693618,0.8846918492859249
100,1.0,4.955197847905074,0.10628002970525667,0.3759615122079054,8.234140537795163,-0.2987855528246064,0.95,1.0132381193157296,0.9222318662341636
101,1.0,3.9079243863384705,0.06589858193812649,0.4411050274159009,6.4418647402079205,-0.32660984808975446,0.95,1.013218941792413,0.9945796923847346
102,1.0,4.956877930065363,0.16253027875035775,0.3438376171675637,4.499877959991322,-0.3184784801577238,0.95,1.008028842970374,0.9164593924670088
103,1.0,4.189239304726964,0.08529051305012485,0.3566912645968279,6.3509858549201,-0.31409038170107384,0.95,1.0051593325087984,0.9612302686381264
104,1.0,4.8769146015587665,0.1923173398750269,0.3398026079414004,3.7061476249709813,-0.3538861818445473,0.95,1.0115846032716809,0.9135699892916613
105,1.0,3.468767475579855,0.1518662943214058,0.4544601062506629,6.841050588008797,-0.37912697906444176,0.95,1.0051509782595782,1.0510751718363252
106,1.0,4.643869451134989,0.1915211068839998,0.2769164743939719,6.572427322955021,-0.32340008550547084,0.95,1.012392930924591,0.9371219792768981
107,1.0,4.534200722363399,0.18190416717692723,0.35291542520767033,8.490218679755664,-0.2438938874305805,0.95,1.015627449170602,0.9539899660342315
108,1.0,7.859768618864459,0.14853720102999513,0.34331941804988747,5.815744824054658,-0.3661617370923428,0.95,1.0165993272277873,0.807567175537481
109,1.0,4.819617928478977,0.21404157577488506,0.5921464513799345,4.383853267621346,-0.21076325438554305,0.95,1.0053983106575608,0.9118441293224245
110,1.0,6.611537307749693,0.058491323724946136,0.40459522569078443,5.85775577642089,-0.26963490841931814,0.95,1.0099263743417126,0.8378570525343283
111,1.0,6.489507104504252,0.21581387522023138,0.3232467354936255,4.4772097352783,-0.4145963921626995,0.95,1.0150414669887522,0.8426680324262202
112,1.0,4.726268791507614,0.2157118974663197,0.3936808195416975,4.558435406289563,-0.28208056848527463,0.95,1.0077729350042293,0.9258576832358936
113,1.0,6.678480304763298,0.26097040434351365,0.4138348901875764,6.946979713678292,-0.26386956247031884,0.95,1.0080448778925704,0.834722167360557
114,1.0,5.44410566652038,0.15959699736901037,0.37875392848510336,5.443514743281625,-0.3203513314340201,0.95,1.0053835472404011,0.8822004702557072
115,1.0,4.369132967161354,0.20647234327060765,0.31120235422153514,5.331570418994595,-0.3076709948004395,0.95,1.0157868405112678,0.9499669886370038
116,1.0,6.328626296357679,0.1238158606281474,0.26447173445156785,6.119480890542247,-0.27022677342068013,0.95,1.0109453879328543,0.8519723909226661
117,1.0,6.602702352260048,0.16912511935498917,0.3255906382767813,5.5627411238664495,-0.28109564513353946,0.95,1.0095831932803416,0.8404435239253526
118,1.0,4.409370513208618,0.17050801493151246,0.2870225365596159,4.2372272946746845,-0.24498938363542,0.95,1.0069095903763068,0.9453456469929699
119,1.0,4.348916243501006,0.05550525008825102,0.4167491336006846,6.600288453171148,-0.3702983581227914,0.95,1.0117076713280189,0.9547487989424449
120,1.0,4.015665436561243,0.17765744157980082,0.4577785704443496,5.383893074535909,-0.34120540545327177,0.95,1.0117694474187788,0.9802019415452958
121,1.0,3.934805778416653,0.16825495688027287,0.4161495508924191,6.44488561579861,-0.32915846797934034,0.95,1.004729069953584,0.9920222827257377
122,1.0,5.316867276967242,0.11803441250411963,0.43296684182272505,5.155788571510449,-0.30609538429090477,0.95,1.004780982325306,0.8882543734412384
123,1.0,4.512046849706543,0.14783956266208645,0.32544743963259715,6.074541276575534,-0.3042099430430369,0.95,1.0145526502261828,0.9375351517195504
124,1.0,4.663258151485121,0.10580268231807166,0.4687020294366301,7.534184669643764,-0.4065203720903802,0.95,1.0004190211774633,0.930757592484877
125,1.0,3.034443220422029,0.1553277792323022,0.4516568834528116,7.7681812591279735,-0.2801143806715837,0.95,1.0099142428459675,1.1325495617284813
126,1.0,4.025480694262581,0.22293986236574853,0.4406528118245577,7.066210071951086,-0.3048588031891668,0.95,1.0105937772667721,0.986284763282961
127,1.0,4.407756976393539,0.237205189028208,0.3694486325264917,5.869791220410567,-0.24909452507812935,0.95,1.0106544106398558,0.9478617642643032
128,1.0,4.110995976082044,0.1798172083566206,0.3070889997078975,3.4368773263771293,-0.3524473645397513,0.95,1.015886703451806,0.9716437579136068
129,1.0,2.8264626106599438,0.2608059880977607,0.26307207967876334,7.0593573942460095,-0.3622411133979503,0.95,1.010978932772442,1.1673560555266984
130,1.0,4.987909530829581,0.14917342167712278,0.3790239697141246,6.706239712144223,-0.318502607604981,0.95,1.0160687359947886,0.9154643437745168
131,1.0,4.918641383923201,0.1567326871840763,0.41035572182674496,5.736660053370064,-0.28699446444169346,0.95,1.0105107207377775,0.9112592531866522
132,1.0,5.436470128427437,0.12874452642057865,0.4602071805292409,7.905410546977522,-0.2323577809063223,0.95,1.0058381107826784,0.8900790115854661
133,1.0,5.984105556371552,0.10538031209246397,0.35075456795196025,6.141064792978153,-0.1859925134021146,0.95,1.0114042343748095,0.8618643865179221
134,1.0,4.969191463370507,0.23568604238957439,0.42770095832555405,6.2588792853983195,-0.3452252555434792,0.95,1.0166985404306186,0.9116998810003505
135,1.0,4.41851610297657,0.08942735765387216,0.41120347912412153,8.057702619140906,-0.33217078492946667,0.95,1.018233534796046,0.9525347665097621
136,1.0,4.317867046041184,0.12217032741999385,0.3230771875114821,5.098060113127816,-0.37322520570119133,0.95,1.0027253353833894,0.9544451474234958
137,1.0,4.909980544043824,0.24090621579268892,0.36783039873612583,6.863512754563735,-0.2861074005450217,0.95,1.015274780321591,0.9173158062098586
138,1.0,4.551379300208734,0.20870549310130534,0.3447771897173738,6.81993646887981,-0.3580556000872983,0.95,1.0137214853887275,0.9418000189608169
139,1.0,4.426770039591368,0.19610935871997506,0.40142958507385373,6.70398107500536,-0.302019338854008,0.95,1.0085032652994799,0.9518468486494027
140,1.0,5.663415194148863,0.1844473615941861,0.32164830233466496,5.599725318585752,-0.3505407844525732,0.95,1.005793378823853,0.873161304891837
141,1.0,5.13405298028712,0.145244959036602,0.3414622725712463,4.537265453529385,-0.3180835193718341,0.95,1.0167507397883795,0.8971662021895759
142,1.0,3.8982599448434025,0.253632359806449,0.37532824350013816,5.723007172388731,-0.38299122348970505,0.95,1.0067483900706928,0.9964258763118697
143,1.0,4.923024257072133,0.15146054127962785,0.21756305455367175,6.298068415642147,-0.39122924766841355,0.95,1.0118531682203429,0.9170787898354484
144,1.0,2.735064134337418,0.23297821226039425,0.4477506502502324,7.010689636060261,-0.37385264396767065,0.95,1.0096317303665165,1.1876487928937098
145,1.0,5.119318993940497,0.258627833326326,0.37145961561090923,7.077833073622733,-0.2479393575195878,0.95,1.0150377703801077,0.9016995621339008
146,1.0,6.55511721428808,0.11256256741101907,0.26248473885034207,6.793500340366101,-0.2111522595467708,0.95,1.013083958736742,0.8459802226592116
147,1.0,7.536425778325745,0.13864570387330746,0.27492103020607295,8.131310135109443,-0.32652943482184366,0.95,1.0173314679519627,0.8207321154113678
148,1.0,3.633263888535722,0.1534748906425386,0.30779709071986594,5.930680834387713,-0.3807927517928574,0.95,1.012049428465038,1.026099095483107
149,1.0,5.011529375998217,0.15524130514524756,0.366499686165441,4.75465542695137,-0.30241733052119896,0.95,1.0173828895613877,0.9095781762354462
150,1.0,4.305194793243652,0.1761553294119819,0.3167114267696031,3.978434682234994,-0.2338921458291986,0.95,1.0119396500201479,0.955968630695161
151,1.0,3.913262417111374,0.21809992912146964,0.35669918981012,7.381754305703837,-0.30092400714150297,0.95,1.0153975425851498,0.9932524941108352
152,1.0,5.498649099140853,0.15633346948030713,0.29995040220907243,5.99538035209269,-0.24144687247250785,0.95,1.0098380818476913,0.8788702233019984
153,1.0,5.292838667343682,0.19375507232921713,0.5168138398909036,7.005242755695227,-0.29382304524608466,0.95,1.012960290919283,0.8952952032666903
154,1.0,6.940027528164096,0.1849442775381702,0.3969306920044859,5.887802609495251,-0.3542165353764585,0.95,1.0058946808683595,0.8298846650122486
155,1.0,5.13217956048576,0.2525172852992637,0.2751363596064094,5.262121466746007,-0.24030979396753274,0.95,1.0163833479297204,0.8995534979570244
156,1.0,6.088096760101553,0.21553741051425024,0.39866992429197773,5.177052710676168,-0.3853537108780156,0.95,1.0143752745963144,0.8519932999654488
157,1.0,5.57021347232873,0.16515456635016676,0.511327245813132,7.739867357027009,-0.24842868895083917,0.95,1.0188290163670863,0.8810895845123784
158,1.0,4.941585111368217,0.19434957636416586,0.3859757084037691,7.8690944027970495,-0.2323290006118353,0.95,1.005339599156632,0.9132785612777234
159,1.0,3.8220395673173337,0.17833703569404344,0.39202599858025006,4.1454881991507655,-0.3484832192332713,0.95,1.0247011147220737,0.9998529376339521
160,1.0,7.0117713433668065,0.1644725213471969,0.2824400643892666,6.559333622168063,-0.3007893067859756,0.95,1.0143414639388493,0.8292842047241009
161,1.0,6.187498482180146,0.33301085953822046,0.42750247125338153,6.807546863110534,-0.2976824218628445,0.95,1.0138281840789687,0.8576360278168884
162,1.0,4.033137599924552,0.20873000712941633,0.21193968262889032,6.704414845536661,-0.3940954598263713,0.95,1.0192255126345477,0.9863185353975853
163,1.0,5.4248249968053175,0.0877603409742951,0.4074904750762672,5.603547373856349,-0.4546318882386621,0.95,1.0161662994274843,0.8819070042068228
164,1.0,5.691121930573128,0.16305365589271573,0.291320967132866,7.370608858296473,-0.3039478027838656,0.95,1.0066352574836164,0.8749081996148348
165,1.0,4.36328289777667,0.12516485973538286,0.43445696680135965,6.418453633011333,-0.277819217719698,0.95,1.0126409547089912,0.9554946991259293
166,1.0,4.931604681277619,0.11363049483438624,0.2915408299053589,4.7323750350882365,-0.3333434809552818,0.95,1.0052473359560277,0.9103306643200324
167,1.0,7.277297463892445,0.10498772804646184,0.42319943510176167,4.698836387526348,-0.3191558078017724,0.95,1.013409839795629,0.8199404551110827
168,1.0,3.9490934087773555,0.15707610779784117,0.46837046293180207,4.523606565308866,-0.31106820563963544,0.95,1.0217206132781609,0.9893495209108621
169,1.0,3.9707614526703146,0.0627599200778678,0.48585259403388237,7.238876349020025,-0.3509343127822103,0.95,1.0072804967140692,0.9901910278220778
170,1.0,3.737180779342812,0.2380181839105503,0.36893794661720974,6.78315493306189,-0.29177771809618774,0.95,1.0150288829482854,1.01177165907137
171,1.0,4.166902458282131,0.30285279715623903,0.4396755623726348,7.211773347288443,-0.24842353157867486,0.95,1.0234254029868888,0.9725306889297439
172,1.0,5.805970001009171,0.15229008790424892,0.6125178147349728,6.915025416971952,-0.28132416526138637,0.95,1.0098845931117393,0.8664669830439429
173,1.0,5.1115572423288205,0.21354216628662034,0.3464394720081333,4.669024854531327,-0.3220327620701505,0.95,1.0062468076338715,0.898926422246749
174,1.0,4.79834729492369,0.2327079447802942,0.28651092170748366,7.399686238867028,-0.3097000966327055,0.95,1.0117897156110036,0.9267008025506135
175,1.0,3.2219943188888913,0.08614309430420147,0.3891761576456143,5.580249415434267,-0.3479410516938498,0.95,1.0041875086363468,1.0781159381987961
176,1.0,5.4743875587445645,0.117311089960926,0.42540248277909803,6.140099588645084,-0.2999365586962273,0.95,1.009870306398768,0.8803575687937765
177,1.0,6.1478947387463645,0.1724646582462457,0.3413220424668364,9.15176303472551,-0.41651355477671803,0.95,1.0043285453719573,0.8632292531054653
178,1.0,4.951578674979145,0.16894217659975289,0.41239023001267183,6.535336219699664,-0.3396707144228712,0.95,1.0135842263281085,0.9100906684460608
179,1.0,5.525697779360434,0.18071564553129205,0.5178084964010795,6.890605860140316,-0.3096977086536869,0.95,1.0079372019714388,0.8811265413782492
180,1.0,5.1992622057067,0.19400339814221404,0.39114937185228593,7.308490281555261,-0.4330192446909551,0.95,1.011041172746299,0.8996641112447558
181,1.0,4.799472733357459,0.11698366682222351,0.4020387520133558,6.230920791464095,-0.36651960718294196,0.95,1.0070984759863397,0.9204554314226352
182,1.0,4.978357307211645,0.20232675803433772,0.41000860553331436,5.7800917442957065,-0.37655554724430146,0.95,1.0104831625257606,0.9069612248884656
183,1.0,4.315397294006635,0.1682594889405273,0.35861839971915,9.886887142961989,-0.361494952062545,0.95,1.0137324340023652,0.9781850260102064
184,1.0,4.380907347749147,0.20393622998321412,0.5175021728946773,7.014958256043392,-0.3208799921448786,0.95,1.0094374076262493,0.9564996557770904
185,1.0,4.136951407223975,0.18621630521953855,0.40677339232976994,7.340856808319797,-0.3711051543353932,0.95,1.0122161285945346,0.9750254674339206
186,1.0,3.582492525750011,0.1837477750920005,0.45424019449234154,5.0587974701452385,-0.36304772966504445,0.95,1.0033797667887445,1.0277946637488977
187,1.0,4.66981676831118,0.20294408049503848,0.27665217583252316,4.97237312641625,-0.2930872426599071,0.95,1.0104042514150071,0.9265665277395233
188,1.0,5.29862478991457,0.24359137598297526,0.3980045163629057,4.544409708105143,-0.28271891060286863,0.95,1.0184694150861675,0.8876654443644921
189,1.0,5.795188443902152,0.19742155230293748,0.38390216706059477,5.935272453284027,-0.23357395751814064,0.95,1.014229341913286,0.8662559364704843
190,1.0,4.997332938998496,0.15163092911424944,0.33396886821417127,5.100326590138998,-0.45412200122244883,0.95,1.0088540758916427,0.9068598597349176
191,1.0,5.596120820174743,0.1964375699269514,0.4647910002779865,6.488770963191715,-0.2419034373073123,0.95,1.0123531980548488,0.8789691699656006
192,1.0,4.226990544943901,0.26961646129457517,0.3931828323921566,7.465590947577523,-0.3566255073644707,0.95,1.0049440163819405,0.9644594292120261
